-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 10/01/2017 through 10/01/2022 
Location: Latitude  24.9122   Longitude 66.7099 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2017,10,23,22,4.02,266.32,5.92,266.67
2017,10,23,23,3.97,273.15,5.93,273.55
2017,10,24,0,3.93,279.61,5.88,279.79
2017,10,24,1,3.91,282.93,5.85,283.05
2017,10,24,2,3.88,281.49,5.68,281.82
2017,10,24,3,3.86,276.85,5.54,277.21
2017,10,24,4,3.89,271.15,5.5,271.55
2017,10,24,5,3.94,266.59,5.52,266.91
2017,10,24,6,3.96,263.42,5.54,263.53
2017,10,24,7,4.94,263.01,5.63,263.23
2017,10,24,8,4.99,263.62,5.52,263.99
2017,10,24,9,4.97,263.14,5.45,263.91
2017,10,24,10,4.9,262.4,5.36,263.81
2017,10,24,11,4.93,261.99,5.36,263.89
2017,10,24,12,5.04,261.27,5.44,263.49
2017,10,24,13,5.14,259.22,5.52,261.36
2017,10,24,14,5.12,257.3,5.48,259.32
2017,10,24,15,5.02,256.78,5.43,258.38
2017,10,24,16,5.09,256.33,5.74,256.87
2017,10,24,17,4.69,256.13,6.1,256.3
2017,10,24,18,4.37,257.6,5.96,258.12
2017,10,24,19,4.13,260.09,5.96,260.96
2017,10,24,20,4.15,264.71,6.18,265.5
2017,10,24,21,4.24,271.8,6.37,272.6
2017,10,24,22,4.27,279.89,6.46,280.67
2017,10,24,23,4.17,286.43,6.31,287.29
2017,10,25,0,3.94,289.84,5.93,290.85
2017,10,25,1,3.71,289.92,5.51,291.0
2017,10,25,2,3.62,287.58,5.27,288.68
2017,10,25,3,3.59,284.76,5.14,285.62
2017,10,25,4,3.5,282.11,4.93,282.91
2017,10,25,5,3.3,279.69,4.56,280.37
2017,10,25,6,2.97,276.94,4.09,277.46
2017,10,25,7,3.17,270.85,3.5,270.51
2017,10,25,8,2.74,258.34,2.92,258.27
2017,10,25,9,2.66,241.4,2.79,241.57
2017,10,25,10,2.98,228.08,3.1,227.86
2017,10,25,11,3.61,223.42,3.76,222.73
2017,10,25,12,4.32,223.83,4.55,222.98
2017,10,25,13,4.81,226.97,5.12,226.3
2017,10,25,14,4.94,230.65,5.3,230.38
2017,10,25,15,4.81,233.91,5.26,233.88
2017,10,25,16,4.49,236.01,5.15,236.07
2017,10,25,17,3.41,235.91,4.96,236.64
2017,10,25,18,3.11,234.71,4.6,235.66
2017,10,25,19,3.14,236.59,4.54,237.02
2017,10,25,20,3.28,244.6,4.67,244.64
2017,10,25,21,3.34,255.35,4.73,255.25
2017,10,25,22,3.25,261.42,4.53,261.58
2017,10,25,23,3.09,261.42,4.22,262.02
2017,10,26,0,3.09,259.06,4.14,259.79
2017,10,26,1,3.17,257.03,4.21,257.56
2017,10,26,2,3.17,255.14,4.2,255.55
2017,10,26,3,3.13,254.19,4.15,254.37
2017,10,26,4,3.01,253.54,4.02,253.5
2017,10,26,5,2.91,251.52,3.98,250.75
2017,10,26,6,2.71,246.17,3.87,244.63
2017,10,26,7,3.24,237.19,3.65,236.45
2017,10,26,8,3.37,226.79,3.7,226.11
2017,10,26,9,3.77,217.42,4.11,216.5
2017,10,26,10,4.21,211.89,4.64,210.8
2017,10,26,11,4.71,209.76,5.17,208.62
2017,10,26,12,5.15,209.37,5.67,208.19
2017,10,26,13,5.36,210.49,5.92,209.3
2017,10,26,14,5.27,211.55,5.83,210.62
2017,10,26,15,5.0,211.53,5.55,210.83
2017,10,26,16,4.61,210.35,5.25,210.0
2017,10,26,17,3.47,207.6,5.15,208.43
2017,10,26,18,3.29,205.9,5.0,206.73
2017,10,26,19,3.2,207.75,4.81,207.77
2017,10,26,20,3.11,214.37,4.55,213.88
2017,10,26,21,2.97,221.8,4.17,221.66
2017,10,26,22,2.77,225.46,3.77,225.67
2017,10,26,23,2.62,226.45,3.45,226.74
2017,10,27,0,2.52,229.53,3.26,229.67
2017,10,27,1,2.55,235.24,3.3,235.22
2017,10,27,2,2.62,240.76,3.45,241.0
2017,10,27,3,2.57,243.82,3.36,243.79
2017,10,27,4,2.36,242.33,3.08,242.13
2017,10,27,5,2.1,235.9,2.72,235.67
2017,10,27,6,1.85,225.0,2.45,224.87
2017,10,27,7,2.12,213.87,2.39,214.47
2017,10,27,8,2.16,198.96,2.35,198.62
2017,10,27,9,2.43,187.22,2.62,185.13
2017,10,27,10,2.71,181.82,2.95,178.18
2017,10,27,11,3.06,182.93,3.27,178.5
2017,10,27,12,3.42,189.07,3.62,184.95
2017,10,27,13,3.79,197.5,3.99,193.93
2017,10,27,14,4.04,204.58,4.28,201.84
2017,10,27,15,4.18,210.84,4.47,208.99
2017,10,27,16,4.27,216.51,4.77,215.88
2017,10,27,17,4.03,221.7,5.07,222.13
2017,10,27,18,3.48,224.0,4.47,224.86
2017,10,27,19,2.65,224.52,3.8,226.92
2017,10,27,20,2.26,226.54,3.27,230.04
2017,10,27,21,1.98,232.68,2.75,236.22
2017,10,27,22,1.74,249.2,2.35,252.77
2017,10,27,23,1.73,277.8,2.38,280.57
2017,10,28,0,2.07,302.67,2.94,303.86
2017,10,28,1,2.37,318.34,3.41,318.06
2017,10,28,2,2.46,329.04,3.53,327.75
2017,10,28,3,2.38,336.38,3.35,334.57
2017,10,28,4,2.13,342.1,2.91,339.91
2017,10,28,5,1.75,347.39,2.31,344.88
2017,10,28,6,1.28,352.27,1.65,349.33
2017,10,28,7,0.76,338.2,0.76,334.49
2017,10,28,8,0.68,234.31,0.72,226.76
2017,10,28,9,1.69,209.29,1.75,205.31
2017,10,28,10,2.47,214.29,2.54,211.39
2017,10,28,11,3.14,224.3,3.26,222.57
2017,10,28,12,3.82,233.81,4.01,233.09
2017,10,28,13,4.31,239.48,4.54,239.24
2017,10,28,14,4.49,243.08,4.74,243.27
2017,10,28,15,4.51,245.65,4.85,246.04
2017,10,28,16,4.52,246.45,5.09,246.66
2017,10,28,17,3.76,244.5,5.27,245.37
2017,10,28,18,3.45,240.88,4.99,242.59
2017,10,28,19,3.16,235.48,4.71,238.16
2017,10,28,20,3.05,235.66,4.43,238.27
2017,10,28,21,2.88,245.31,4.06,247.38
2017,10,28,22,2.79,261.78,3.88,263.4
2017,10,28,23,2.8,278.99,3.9,280.27
2017,10,29,0,2.78,293.83,3.89,294.71
2017,10,29,1,2.79,308.06,3.92,308.45
2017,10,29,2,2.8,319.52,3.96,319.48
2017,10,29,3,2.74,327.22,3.84,326.7
2017,10,29,4,2.59,332.35,3.58,331.42
2017,10,29,5,2.36,334.96,3.18,333.88
2017,10,29,6,2.0,333.83,2.71,332.7
2017,10,29,7,1.79,318.53,1.94,316.14
2017,10,29,8,1.61,280.93,1.72,279.68
2017,10,29,9,2.11,246.38,2.2,245.44
2017,10,29,10,2.64,232.82,2.73,231.98
2017,10,29,11,3.15,229.32,3.23,228.33
2017,10,29,12,3.61,229.3,3.73,228.4
2017,10,29,13,3.89,231.77,4.03,230.98
2017,10,29,14,3.95,235.3,4.13,234.87
2017,10,29,15,3.9,239.27,4.13,239.17
2017,10,29,16,3.77,243.17,4.45,243.52
2017,10,29,17,3.24,246.28,5.05,247.56
2017,10,29,18,3.21,248.74,4.94,250.79
2017,10,29,19,2.98,250.38,4.58,253.45
2017,10,29,20,2.86,255.93,4.21,259.32
2017,10,29,21,2.78,268.71,3.99,271.91
2017,10,29,22,2.88,286.37,4.16,288.94
2017,10,29,23,3.17,302.95,4.7,304.91
2017,10,30,0,3.56,316.6,5.38,317.77
2017,10,30,1,3.86,328.14,5.87,328.55
2017,10,30,2,4.02,337.62,6.06,337.47
2017,10,30,3,4.05,344.57,6.04,344.17
2017,10,30,4,3.99,350.08,5.9,349.39
2017,10,30,5,3.89,354.7,5.66,353.9
2017,10,30,6,3.75,358.33,5.37,357.5
2017,10,30,7,4.15,0.54,4.55,0.1
2017,10,30,8,3.38,359.6,3.57,359.87
2017,10,30,9,1.89,9.77,2.03,15.85
2017,10,30,10,0.83,32.35,1.05,42.59
2017,10,30,11,0.17,105.95,0.41,75.7
2017,10,30,12,0.53,223.81,0.33,214.44
2017,10,30,13,1.19,244.78,1.09,247.29
2017,10,30,14,1.84,255.96,1.95,259.37
2017,10,30,15,2.52,263.78,2.98,266.7
2017,10,30,16,3.05,269.27,4.78,267.94
2017,10,30,17,4.0,270.67,6.31,269.65
2017,10,30,18,4.31,273.54,6.69,273.28
2017,10,30,19,4.16,278.65,6.38,279.3
2017,10,30,20,3.91,283.76,5.89,285.31
2017,10,30,21,3.72,288.24,5.46,289.99
2017,10,30,22,3.64,293.1,5.25,294.51
2017,10,30,23,3.64,299.32,5.23,300.39
2017,10,31,0,3.66,307.72,5.33,308.28
2017,10,31,1,3.75,316.18,5.51,316.15
2017,10,31,2,3.79,323.56,5.54,323.08
2017,10,31,3,3.71,329.49,5.35,328.61
2017,10,31,4,3.53,333.43,4.99,332.39
2017,10,31,5,3.28,336.0,4.55,334.8
2017,10,31,6,2.93,337.26,4.13,335.91
2017,10,31,7,3.17,332.43,3.57,331.81
2017,10,31,8,3.15,317.52,3.53,315.99
2017,10,31,9,3.61,299.11,4.09,299.26
2017,10,31,10,3.98,288.19,4.54,289.28
2017,10,31,11,4.54,279.61,5.16,281.17
2017,10,31,12,5.1,273.16,5.81,274.78
2017,10,31,13,5.46,268.44,6.23,269.93
2017,10,31,14,5.56,264.11,6.35,265.41
2017,10,31,15,5.51,259.63,6.34,260.57
2017,10,31,16,4.81,254.16,6.14,254.89
2017,10,31,17,3.96,250.17,6.07,251.08
2017,10,31,18,3.97,249.6,6.01,250.55
2017,10,31,19,3.9,248.99,5.74,250.04
2017,10,31,20,3.76,250.43,5.37,251.67
2017,10,31,21,3.56,257.58,4.95,258.9
2017,10,31,22,3.35,271.87,4.6,273.21
2017,10,31,23,3.31,290.02,4.57,291.35
2017,11,1,0,3.37,306.52,4.71,307.52
2017,11,1,1,3.46,315.09,4.88,315.84
2017,11,1,2,3.49,317.27,4.91,317.71
2017,11,1,3,3.39,317.42,4.73,317.68
2017,11,1,4,3.22,316.47,4.42,316.72
2017,11,1,5,3.01,314.79,4.04,314.84
2017,11,1,6,2.64,311.52,3.66,311.54
2017,11,1,7,2.84,304.7,3.2,303.26
2017,11,1,8,3.0,289.61,3.36,288.27
2017,11,1,9,3.55,277.47,3.91,277.13
2017,11,1,10,3.72,271.32,4.1,271.75
2017,11,1,11,3.97,267.52,4.34,268.25
2017,11,1,12,4.2,264.87,4.57,265.68
2017,11,1,13,4.37,264.56,4.75,265.28
2017,11,1,14,4.41,265.12,4.81,265.9
2017,11,1,15,4.29,266.03,4.76,266.71
2017,11,1,16,3.54,266.71,4.79,266.82
2017,11,1,17,3.24,268.2,4.89,267.99
2017,11,1,18,3.17,270.71,4.66,271.44
2017,11,1,19,3.14,272.85,4.46,274.22
2017,11,1,20,3.19,274.92,4.44,276.67
2017,11,1,21,3.27,278.92,4.52,280.67
2017,11,1,22,3.39,284.8,4.68,286.47
2017,11,1,23,3.55,291.54,4.94,293.08
2017,11,2,0,3.66,298.86,5.14,300.31
2017,11,2,1,3.76,305.87,5.37,307.02
2017,11,2,2,3.82,311.6,5.49,312.52
2017,11,2,3,3.79,316.17,5.43,316.81
2017,11,2,4,3.69,319.29,5.24,319.83
2017,11,2,5,3.58,320.85,5.02,321.19
2017,11,2,6,3.42,320.19,4.82,320.4
2017,11,2,7,3.76,315.76,4.23,314.63
2017,11,2,8,3.67,305.11,4.03,304.74
2017,11,2,9,3.81,291.89,4.17,291.42
2017,11,2,10,3.96,280.58,4.31,280.76
2017,11,2,11,4.11,272.61,4.48,273.1
2017,11,2,12,4.33,266.48,4.69,267.14
2017,11,2,13,4.57,263.82,4.95,264.39
2017,11,2,14,4.71,262.38,5.14,263.02
2017,11,2,15,4.72,261.05,5.22,261.65
2017,11,2,16,4.17,259.97,5.29,259.97
2017,11,2,17,3.54,259.06,5.43,258.96
2017,11,2,18,3.47,258.84,5.22,259.48
2017,11,2,19,3.41,259.85,4.93,261.06
2017,11,2,20,3.4,262.6,4.78,264.09
2017,11,2,21,3.39,266.3,4.7,268.0
2017,11,2,22,3.41,270.66,4.68,272.29
2017,11,2,23,3.48,276.06,4.77,277.44
2017,11,3,0,3.56,282.82,4.89,283.97
2017,11,3,1,3.63,289.6,5.04,290.6
2017,11,3,2,3.66,294.76,5.1,295.58
2017,11,3,3,3.61,296.79,4.99,297.49
2017,11,3,4,3.49,295.71,4.77,296.27
2017,11,3,5,3.36,292.81,4.53,293.25
2017,11,3,6,3.14,289.65,4.36,290.22
2017,11,3,7,3.72,284.59,4.28,284.04
2017,11,3,8,3.87,277.08,4.25,276.65
2017,11,3,9,3.86,269.77,4.14,269.68
2017,11,3,10,3.88,263.29,4.08,263.41
2017,11,3,11,3.95,256.51,4.15,256.62
2017,11,3,12,4.12,249.91,4.35,249.94
2017,11,3,13,4.18,246.89,4.4,246.76
2017,11,3,14,4.01,246.08,4.21,245.91
2017,11,3,15,3.77,246.57,3.99,246.45
2017,11,3,16,3.2,249.13,4.13,249.06
2017,11,3,17,3.02,254.24,4.49,254.03
2017,11,3,18,2.9,259.14,4.27,259.88
2017,11,3,19,2.84,262.25,4.06,263.82
2017,11,3,20,2.84,264.01,3.97,266.16
2017,11,3,21,2.85,267.8,3.93,270.0
2017,11,3,22,2.94,275.63,4.05,277.76
2017,11,3,23,3.18,287.14,4.44,289.01
2017,11,4,0,3.5,298.57,4.99,300.06
2017,11,4,1,3.72,309.54,5.42,310.67
2017,11,4,2,3.76,318.96,5.54,319.86
2017,11,4,3,3.68,326.34,5.39,326.96
2017,11,4,4,3.5,332.18,5.04,332.6
2017,11,4,5,3.28,336.25,4.6,336.7
2017,11,4,6,2.95,338.88,4.2,339.51
2017,11,4,7,3.24,339.25,3.56,338.39
2017,11,4,8,2.85,328.93,3.02,327.46
2017,11,4,9,2.29,310.98,2.36,310.17
2017,11,4,10,1.95,288.73,1.97,289.44
2017,11,4,11,2.22,275.05,2.26,276.16
2017,11,4,12,2.73,271.15,2.83,272.21
2017,11,4,13,3.16,272.69,3.3,274.08
2017,11,4,14,3.45,277.16,3.65,278.98
2017,11,4,15,3.73,281.71,4.06,283.58
2017,11,4,16,3.49,284.25,5.04,283.54
2017,11,4,17,3.93,286.85,6.13,285.99
2017,11,4,18,4.15,292.56,6.44,292.33
2017,11,4,19,4.04,297.41,6.22,298.01
2017,11,4,20,3.83,302.75,5.82,304.16
2017,11,4,21,3.72,311.59,5.57,313.3
2017,11,4,22,3.73,323.08,5.55,324.68
2017,11,4,23,3.83,335.31,5.7,336.39
2017,11,5,0,3.98,346.59,5.87,347.17
2017,11,5,1,4.15,355.58,6.09,355.58
2017,11,5,2,4.27,2.31,6.17,2.32
2017,11,5,3,4.25,9.64,6.0,9.74
2017,11,5,4,4.11,18.06,5.69,18.66
2017,11,5,5,3.94,28.55,5.41,29.6
2017,11,5,6,3.71,39.96,5.27,41.58
2017,11,5,7,4.18,51.22,4.85,51.74
2017,11,5,8,3.83,60.14,4.14,61.21
2017,11,5,9,3.59,77.81,4.17,78.75
2017,11,5,10,3.17,89.01,3.86,87.56
2017,11,5,11,2.5,93.04,3.17,90.71
2017,11,5,12,1.74,96.2,2.18,92.67
2017,11,5,13,0.93,93.37,1.23,87.81
2017,11,5,14,0.29,50.39,0.47,49.71
2017,11,5,15,0.58,322.67,0.74,323.13
2017,11,5,16,1.12,301.03,1.77,298.27
2017,11,5,17,1.9,300.88,2.6,300.88
2017,11,5,18,2.26,308.97,2.89,311.93
2017,11,5,19,2.33,317.44,3.01,321.64
2017,11,5,20,2.42,324.72,3.07,328.21
2017,11,5,21,2.45,331.64,3.09,334.34
2017,11,5,22,2.54,337.61,3.22,339.98
2017,11,5,23,2.75,343.32,3.5,345.0
2017,11,6,0,3.0,348.72,3.85,349.83
2017,11,6,1,3.13,356.85,4.05,357.24
2017,11,6,2,3.11,6.79,4.02,6.59
2017,11,6,3,2.98,16.15,3.82,15.43
2017,11,6,4,2.77,25.34,3.51,24.29
2017,11,6,5,2.53,35.21,3.17,34.16
2017,11,6,6,2.28,45.97,2.86,44.78
2017,11,6,7,2.26,57.68,2.6,56.64
2017,11,6,8,1.98,68.7,1.99,67.66
2017,11,6,9,1.2,71.33,1.36,66.97
2017,11,6,10,0.99,74.86,1.25,69.19
2017,11,6,11,0.6,84.81,0.9,72.35
2017,11,6,12,0.19,136.64,0.34,83.37
2017,11,6,13,0.67,239.26,0.53,247.57
2017,11,6,14,1.44,251.66,1.55,256.03
2017,11,6,15,2.28,255.92,2.8,257.59
2017,11,6,16,3.35,258.04,4.86,257.17
2017,11,6,17,4.04,260.08,6.08,259.57
2017,11,6,18,4.1,262.44,6.17,262.58
2017,11,6,19,3.67,267.31,5.33,268.32
2017,11,6,20,3.06,276.45,4.24,278.37
2017,11,6,21,2.59,291.06,3.48,293.52
2017,11,6,22,2.45,309.57,3.3,311.84
2017,11,6,23,2.63,325.18,3.57,326.69
2017,11,7,0,2.9,337.71,4.02,338.92
2017,11,7,1,3.1,344.67,4.32,345.34
2017,11,7,2,3.19,347.12,4.43,347.46
2017,11,7,3,3.19,349.41,4.35,349.56
2017,11,7,4,3.11,352.34,4.17,352.25
2017,11,7,5,2.96,355.46,3.9,355.18
2017,11,7,6,2.69,358.33,3.54,357.85
2017,11,7,7,2.46,357.64,2.85,357.01
2017,11,7,8,1.86,341.11,2.01,338.53
2017,11,7,9,1.73,308.94,1.91,310.68
2017,11,7,10,2.05,287.54,2.22,291.95
2017,11,7,11,2.58,274.16,2.75,278.15
2017,11,7,12,3.18,265.07,3.35,268.26
2017,11,7,13,3.64,259.12,3.83,261.56
2017,11,7,14,3.97,254.84,4.22,256.84
2017,11,7,15,4.2,251.36,4.58,252.74
2017,11,7,16,3.85,246.3,5.25,247.44
2017,11,7,17,3.7,243.38,5.76,245.41
2017,11,7,18,3.6,242.43,5.52,245.21
2017,11,7,19,3.43,242.03,5.04,245.14
2017,11,7,20,3.33,243.98,4.66,246.57
2017,11,7,21,3.26,250.13,4.47,252.29
2017,11,7,22,3.27,258.85,4.45,260.7
2017,11,7,23,3.33,266.64,4.54,268.23
2017,11,8,0,3.31,272.3,4.51,273.77
2017,11,8,1,3.18,275.92,4.31,277.29
2017,11,8,2,2.96,277.89,3.97,279.28
2017,11,8,3,2.7,277.8,3.59,279.01
2017,11,8,4,2.39,275.06,3.1,276.23
2017,11,8,5,2.06,268.48,2.61,269.49
2017,11,8,6,1.83,257.44,2.33,258.2
2017,11,8,7,2.13,247.85,2.41,247.51
2017,11,8,8,2.48,240.21,2.69,239.41
2017,11,8,9,2.77,234.88,2.91,233.75
2017,11,8,10,2.93,234.23,3.05,233.54
2017,11,8,11,3.19,238.02,3.31,237.92
2017,11,8,12,3.6,241.32,3.74,241.56
2017,11,8,13,3.99,241.73,4.18,242.24
2017,11,8,14,4.24,240.74,4.44,241.09
2017,11,8,15,4.29,239.09,4.54,239.29
2017,11,8,16,4.06,237.01,4.76,237.2
2017,11,8,17,3.25,233.41,5.0,235.24
2017,11,8,18,3.1,229.7,4.67,232.4
2017,11,8,19,2.97,227.34,4.26,229.91
2017,11,8,20,2.95,229.51,4.03,231.69
2017,11,8,21,2.94,238.38,3.97,240.16
2017,11,8,22,2.93,252.44,3.99,254.09
2017,11,8,23,2.89,266.59,3.99,268.32
2017,11,9,0,2.75,278.34,3.8,279.95
2017,11,9,1,2.48,287.24,3.37,288.64
2017,11,9,2,2.16,293.88,2.88,295.04
2017,11,9,3,1.89,298.69,2.45,299.59
2017,11,9,4,1.64,302.18,2.1,302.86
2017,11,9,5,1.43,306.56,1.8,306.72
2017,11,9,6,1.19,314.47,1.52,314.79
2017,11,9,7,1.19,316.59,1.29,313.04
2017,11,9,8,0.91,306.28,0.89,303.55
2017,11,9,9,0.45,226.4,0.41,209.48
2017,11,9,10,1.03,197.74,0.97,189.77
2017,11,9,11,1.63,205.33,1.56,200.89
2017,11,9,12,2.28,215.1,2.24,212.92
2017,11,9,13,2.96,222.22,3.01,221.1
2017,11,9,14,3.54,227.15,3.65,226.65
2017,11,9,15,4.0,232.3,4.24,232.03
2017,11,9,16,4.27,237.85,5.22,237.83
2017,11,9,17,4.12,242.71,5.84,242.96
2017,11,9,18,3.78,246.35,5.43,247.42
2017,11,9,19,3.07,249.26,4.65,251.9
2017,11,9,20,2.67,254.01,3.88,257.33
2017,11,9,21,2.42,263.7,3.33,267.18
2017,11,9,22,2.31,279.94,3.14,283.07
2017,11,9,23,2.38,297.74,3.28,300.47
2017,11,10,0,2.54,313.26,3.55,315.18
2017,11,10,1,2.7,325.85,3.81,327.06
2017,11,10,2,2.8,336.3,3.98,336.86
2017,11,10,3,2.8,345.96,3.97,345.99
2017,11,10,4,2.69,356.16,3.72,355.91
2017,11,10,5,2.45,6.97,3.32,6.76
2017,11,10,6,2.13,15.71,2.99,16.25
2017,11,10,7,2.22,22.77,2.42,22.83
2017,11,10,8,1.57,24.4,1.61,25.2
2017,11,10,9,0.76,37.46,0.85,41.63
2017,11,10,10,0.28,122.35,0.42,100.68
2017,11,10,11,0.91,176.55,0.92,162.65
2017,11,10,12,1.52,201.14,1.46,193.66
2017,11,10,13,2.0,220.89,1.92,217.38
2017,11,10,14,2.52,233.06,2.47,231.54
2017,11,10,15,3.11,243.76,3.22,243.37
2017,11,10,16,3.33,253.22,4.71,252.53
2017,11,10,17,3.76,260.67,5.65,260.29
2017,11,10,18,3.69,267.45,5.57,267.75
2017,11,10,19,3.47,274.9,5.21,276.11
2017,11,10,20,3.21,282.65,4.78,284.79
2017,11,10,21,3.09,291.69,4.58,294.16
2017,11,10,22,3.05,301.69,4.51,304.05
2017,11,10,23,2.96,312.65,4.3,314.56
2017,11,11,0,3.01,323.22,4.33,324.47
2017,11,11,1,3.13,330.68,4.5,331.25
2017,11,11,2,3.21,334.81,4.61,334.82
2017,11,11,3,3.22,338.66,4.58,338.38
2017,11,11,4,3.09,344.45,4.31,344.1
2017,11,11,5,2.88,350.33,3.93,350.28
2017,11,11,6,2.6,354.14,3.62,354.79
2017,11,11,7,2.79,3.38,3.08,3.05
2017,11,11,8,2.29,9.04,2.42,8.73
2017,11,11,9,1.68,18.94,1.86,20.95
2017,11,11,10,1.03,42.24,1.3,44.76
2017,11,11,11,0.43,79.51,0.68,71.36
2017,11,11,12,0.45,197.18,0.32,167.32
2017,11,11,13,1.24,229.59,1.08,227.92
2017,11,11,14,2.16,241.49,2.13,241.56
2017,11,11,15,3.06,247.17,3.28,247.03
2017,11,11,16,3.63,252.07,5.17,250.96
2017,11,11,17,4.33,257.92,6.51,257.25
2017,11,11,18,4.44,264.34,6.71,264.18
2017,11,11,19,4.08,271.21,6.18,271.67
2017,11,11,20,3.67,277.58,5.46,278.81
2017,11,11,21,3.42,284.0,4.91,285.52
2017,11,11,22,3.27,291.73,4.58,293.42
2017,11,11,23,3.08,300.47,4.26,302.03
2017,11,12,0,2.92,309.57,3.98,311.02
2017,11,12,1,3.06,317.27,4.18,318.18
2017,11,12,2,3.38,323.45,4.73,323.87
2017,11,12,3,3.53,329.97,5.02,329.92
2017,11,12,4,3.48,337.17,4.96,336.79
2017,11,12,5,3.31,344.39,4.62,343.8
2017,11,12,6,2.99,350.83,4.21,350.17
2017,11,12,7,3.0,357.17,3.4,356.58
2017,11,12,8,2.29,357.85,2.43,357.05
2017,11,12,9,1.32,344.57,1.37,348.11
2017,11,12,10,0.71,289.23,0.61,299.2
2017,11,12,11,1.43,253.45,1.29,254.53
2017,11,12,12,2.37,250.55,2.29,251.07
2017,11,12,13,3.31,252.25,3.33,252.67
2017,11,12,14,4.09,253.47,4.23,254.04
2017,11,12,15,4.7,255.36,5.01,255.75
2017,11,12,16,4.63,257.91,5.92,257.5
2017,11,12,17,4.36,261.35,6.58,261.12
2017,11,12,18,4.38,265.4,6.61,265.87
2017,11,12,19,4.14,267.84,6.29,268.86
2017,11,12,20,3.94,267.95,5.88,269.39
2017,11,12,21,3.86,267.1,5.56,268.47
2017,11,12,22,3.82,267.31,5.39,268.42
2017,11,12,23,3.8,269.06,5.3,270.08
2017,11,13,0,3.74,272.15,5.2,273.1
2017,11,13,1,3.77,277.02,5.28,277.91
2017,11,13,2,3.87,283.31,5.5,284.13
2017,11,13,3,3.87,290.19,5.58,290.92
2017,11,13,4,3.67,296.18,5.25,296.6
2017,11,13,5,3.37,300.96,4.72,301.06
2017,11,13,6,2.89,304.08,4.1,304.11
2017,11,13,7,3.15,298.79,3.6,296.84
2017,11,13,8,3.02,284.83,3.28,283.37
2017,11,13,9,3.09,270.58,3.3,269.86
2017,11,13,10,3.55,260.75,3.73,260.72
2017,11,13,11,4.05,256.29,4.22,256.63
2017,11,13,12,4.58,254.07,4.77,254.89
2017,11,13,13,4.93,252.57,5.15,253.6
2017,11,13,14,5.1,252.15,5.37,253.25
2017,11,13,15,5.08,251.7,5.44,252.63
2017,11,13,16,4.74,251.36,5.51,251.74
2017,11,13,17,3.82,252.16,5.61,252.17
2017,11,13,18,3.65,255.25,5.48,255.29
2017,11,13,19,3.54,257.38,5.38,257.58
2017,11,13,20,3.46,258.41,5.18,258.96
2017,11,13,21,3.34,260.43,4.81,261.23
2017,11,13,22,3.08,264.17,4.2,265.09
2017,11,13,23,2.71,270.83,3.52,271.78
2017,11,14,0,2.16,279.16,2.68,280.07
2017,11,14,1,1.39,296.28,1.66,298.14
2017,11,14,2,0.69,348.94,0.85,1.05
2017,11,14,3,1.13,63.26,1.76,68.43
2017,11,14,4,2.0,83.73,3.21,84.69
2017,11,14,5,2.82,91.43,4.41,90.61
2017,11,14,6,3.76,94.41,5.07,93.71
2017,11,14,7,4.49,97.71,4.84,98.63
2017,11,14,8,3.75,111.23,3.88,113.21
2017,11,14,9,2.65,125.99,2.66,125.79
2017,11,14,10,1.26,146.11,1.13,142.02
2017,11,14,11,1.05,232.87,0.96,244.9
2017,11,14,12,2.31,253.47,2.35,259.25
2017,11,14,13,3.29,255.01,3.42,258.82
2017,11,14,14,4.0,255.39,4.21,258.21
2017,11,14,15,4.41,254.49,4.74,256.56
2017,11,14,16,3.93,249.3,5.13,250.71
2017,11,14,17,3.5,242.92,5.52,245.5
2017,11,14,18,3.43,241.74,5.35,244.41
2017,11,14,19,3.47,241.94,5.2,244.05
2017,11,14,20,3.66,247.15,5.22,248.12
2017,11,14,21,3.86,257.85,5.37,257.74
2017,11,14,22,3.89,276.0,5.35,274.78
2017,11,14,23,4.0,295.71,5.48,293.61
2017,11,15,0,4.22,317.48,5.76,315.11
2017,11,15,1,4.65,335.72,6.37,334.35
2017,11,15,2,4.91,346.27,6.81,345.79
2017,11,15,3,4.78,351.15,6.69,351.47
2017,11,15,4,4.46,355.08,6.23,356.04
2017,11,15,5,4.19,0.43,5.81,2.0
2017,11,15,6,3.89,6.68,5.54,9.09
2017,11,15,7,4.25,17.23,4.72,17.33
2017,11,15,8,3.64,25.69,3.87,25.37
2017,11,15,9,2.5,23.76,2.55,21.77
2017,11,15,10,1.46,3.69,1.55,4.33
2017,11,15,11,1.19,324.85,1.27,330.91
2017,11,15,12,1.57,294.4,1.56,301.31
2017,11,15,13,1.97,284.2,1.97,290.24
2017,11,15,14,2.34,284.08,2.38,288.97
2017,11,15,15,2.72,284.16,2.84,287.64
